"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"04301099999","2018-02-08T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0293,1","-0337,1","10080,1","99999,9,10075,1",,"SYN04204301 46/// /2213 11293 21337 30075 40080=",
"04301099999","2018-02-08T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0285,1","-0328,1","10086,1","99999,9,10081,1",,"SYN04204301 46/// /2213 11285 21328 30081 40086=",
"04301099999","2018-02-09T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0291,1","-0331,1","10091,1","99999,9,10086,1",,"SYN04204301 46/// /2205 11291 21331 30086 40091=",
"04301099999","2018-02-09T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","230,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0284,1","-0327,1","10092,1","99999,9,10087,1",,"SYN04204301 46/// /2311 11284 21327 30087 40092=",
"04301099999","2018-02-09T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","340,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0290,1","-0320,1","10093,1","99999,9,10088,1",,"SYN04204301 46/// /3401 11290 21320 30088 40093=",
"04301099999","2018-02-09T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0298,1","-0323,1","10097,1","99999,9,10092,1",,"SYN04204301 46/// /2701 11298 21323 30092 40097=",
"04301099999","2018-02-09T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0309,1","-0335,1","10100,1","99999,9,10095,1",,"SYN04204301 46/// /1503 11309 21335 30095 40100=",
"04301099999","2018-02-09T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0332,1","-0362,1","10104,1","99999,9,10099,1",,"SYN04204301 46/// /1104 11332 21362 30099 40104=",
"04301099999","2018-02-09T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0302,1","-0331,1","10102,1","99999,9,10097,1",,"SYN04204301 46/// /2103 11302 21331 30097 40102=",
"04301099999","2018-02-09T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0322,1","-0351,1","10103,1","99999,9,10098,1",,"SYN04204301 46/// /2107 11322 21351 30098 40103=",
"04301099999","2018-02-09T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0319,1","-0348,1","10102,1","99999,9,10097,1",,"SYN04204301 46/// /2207 11319 21348 30097 40102=",
"04301099999","2018-02-09T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0324,1","-0353,1","10104,1","99999,9,10099,1",,"SYN04204301 46/// /2108 11324 21353 30099 40104=",
"04301099999","2018-02-09T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0321,1","-0350,1","10103,1","99999,9,10098,1",,"SYN04204301 46/// /2208 11321 21350 30098 40103=",
"04301099999","2018-02-09T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0322,1","-0352,1","10101,1","99999,9,10096,1",,"SYN04204301 46/// /2208 11322 21352 30096 40101=",
"04301099999","2018-02-09T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0320,1","-0350,1","10101,1","99999,9,10096,1",,"SYN04204301 46/// /2208 11320 21350 30096 40101=",
"04301099999","2018-02-09T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0316,1","-0345,1","10099,1","99999,9,10094,1",,"SYN04204301 46/// /2503 11316 21345 30094 40099=",
"04301099999","2018-02-09T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0325,1","-0355,1","10096,1","99999,9,10091,1",,"SYN04204301 46/// /2107 11325 21355 30091 40096=",
"04301099999","2018-02-09T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0322,1","-0349,1","10094,1","99999,9,10089,1",,"SYN04204301 46/// ///// 11322 21349 30089 40094=",
"04301099999","2018-02-09T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0345,1","-0380,1","10091,1","99999,9,10086,1",,"SYN04204301 46/// /2104 11345 21380 30086 40091=",
"04301099999","2018-02-09T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0334,1","-0365,1","10084,1","99999,9,10079,1",,"SYN04204301 46/// /1402 11334 21365 30079 40084=",
"04301099999","2018-02-09T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0346,1","-0375,1","10081,1","99999,9,10076,1",,"SYN04204301 46/// ///// 11346 21375 30076 40081=",
"04301099999","2018-02-09T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0345,1","-0376,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// ///// 11345 21376 30073 40078=",
"04301099999","2018-02-09T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0342,1","-0370,1","10076,1","99999,9,10071,1",,"SYN04204301 46/// ///// 11342 21370 30071 40076=",
"04301099999","2018-02-09T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0330,1","-0356,1","10072,1","99999,9,10067,1",,"SYN04204301 46/// ///// 11330 21356 30067 40072=",
"04301099999","2018-02-09T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0340,1","-0368,1","10068,1","99999,9,10063,1",,"SYN04204301 46/// ///// 11340 21368 30063 40068=",
"04301099999","2018-02-09T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0338,1","-0366,1","10065,1","99999,9,10060,1",,"SYN04204301 46/// ///// 11338 21366 30060 40065=",
"04301099999","2018-02-10T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0336,1","-0366,1","10060,1","99999,9,10055,1",,"SYN04204301 46/// ///// 11336 21366 30055 40060=",
"04301099999","2018-02-10T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0330,1","-0357,1","10055,1","99999,9,10050,1",,"SYN04204301 46/// ///// 11330 21357 30050 40055=",
"04301099999","2018-02-10T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","130,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0317,1","-0343,1","10051,1","99999,9,10046,1",,"SYN04204301 46/// /1303 11317 21343 30046 40051=",
"04301099999","2018-02-10T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","120,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0324,1","-0351,1","10047,1","99999,9,10042,1",,"SYN04204301 46/// /1207 11324 21351 30042 40047=",
"04301099999","2018-02-10T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0324,1","-0351,1","10043,1","99999,9,10038,1",,"SYN04204301 46/// /1106 11324 21351 30038 40043=",
"04301099999","2018-02-10T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0330,1","-0358,1","10038,1","99999,9,10033,1",,"SYN04204301 46/// /2205 11330 21358 30033 40038=",
"04301099999","2018-02-10T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0330,1","-0358,1","10036,1","99999,9,10031,1",,"SYN04204301 46/// ///// 11330 21358 30031 40036=",
"04301099999","2018-02-10T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0333,1","-0363,1","10038,1","99999,9,10033,1",,"SYN04204301 46/// ///// 11333 21363 30033 40038=",
"04301099999","2018-02-10T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0330,1","-0358,1","10039,1","99999,9,10034,1",,"SYN04204301 46/// ///// 11330 21358 30034 40039=",
"04301099999","2018-02-10T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0331,1","-0359,1","10041,1","99999,9,10036,1",,"SYN04204301 46/// ///// 11331 21359 30036 40041=",
"04301099999","2018-02-10T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0334,1","-0364,1","10044,1","99999,9,10039,1",,"SYN04204301 46/// ///// 11334 21364 30039 40044=",
"04301099999","2018-02-10T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0339,1","-0368,1","10044,1","99999,9,10039,1",,"SYN04204301 46/// ///// 11339 21368 30039 40044=",
"04301099999","2018-02-10T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0325,1","-0354,1","10045,1","99999,9,10040,1",,"SYN04204301 46/// ///// 11325 21354 30040 40045=",
"04301099999","2018-02-10T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0324,1","-0353,1","10048,1","99999,9,10043,1",,"SYN04204301 46/// ///// 11324 21353 30043 40048=",
"04301099999","2018-02-10T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0329,1","-0357,1","10050,1","99999,9,10045,1",,"SYN04204301 46/// ///// 11329 21357 30045 40050=",
"04301099999","2018-02-10T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0330,1","-0360,1","10055,1","99999,9,10050,1",,"SYN04204301 46/// ///// 11330 21360 30050 40055=",
"04301099999","2018-02-10T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0328,1","-0358,1","10062,1","99999,9,10057,1",,"SYN04204301 46/// ///// 11328 21358 30057 40062=",
"04301099999","2018-02-10T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0330,1","-0360,1","10069,1","99999,9,10064,1",,"SYN04204301 46/// ///// 11330 21360 30064 40069=",
"04301099999","2018-02-10T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0332,1","-0362,1","10073,1","99999,9,10068,1",,"SYN04204301 46/// ///// 11332 21362 30068 40073=",
"04301099999","2018-02-10T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0328,1","-0358,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// ///// 11328 21358 30073 40078=",
"04301099999","2018-02-10T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0325,1","-0355,1","10082,1","99999,9,10077,1",,"SYN04204301 46/// ///// 11325 21355 30077 40082=",
"04301099999","2018-02-10T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0329,1","-0360,1","10093,1","99999,9,10088,1",,"SYN04204301 46/// ///// 11329 21360 30088 40093=",
"04301099999","2018-02-10T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0325,1","-0355,1","10096,1","99999,9,10091,1",,"SYN04204301 46/// ///// 11325 21355 30091 40096=",
"04301099999","2018-02-10T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0328,1","-0358,1","10099,1","99999,9,10094,1",,"SYN04204301 46/// ///// 11328 21358 30094 40099=",
"04301099999","2018-02-11T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0328,1","-0358,1","10106,1","99999,9,10101,1",,"SYN04204301 46/// ///// 11328 21358 30101 40106=",
"04301099999","2018-02-11T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0322,1","-0352,1","10107,1","99999,9,10102,1",,"SYN04204301 46/// ///// 11322 21352 30102 40107=",
"04301099999","2018-02-11T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0320,1","-0350,1","10114,1","99999,9,10109,1",,"SYN04204301 46/// ///// 11320 21350 30109 40114=",
"04301099999","2018-02-11T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0311,1","-0341,1","10113,1","99999,9,10108,1",,"SYN04204301 46/// /2917 11311 21341 30108 40113=",
"04301099999","2018-02-11T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0307,1","-0336,1","10115,1","99999,9,10110,1",,"SYN04204301 46/// /2917 11307 21336 30110 40115=",
"04301099999","2018-02-11T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0300,1","-0329,1","10113,1","99999,9,10108,1",,"SYN04204301 46/// /2913 11300 21329 30108 40113=",
"04301099999","2018-02-11T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0293,1","-0323,1","10117,1","99999,9,10112,1",,"SYN04204301 46/// /2913 11293 21323 30112 40117=",
"04301099999","2018-02-11T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0286,1","-0316,1","10118,1","99999,9,10113,1",,"SYN04204301 46/// /2810 11286 21316 30113 40118=",
"04301099999","2018-02-11T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0279,1","-0309,1","10121,1","99999,9,10116,1",,"SYN04204301 46/// /2711 11279 21309 30116 40121=",
"04301099999","2018-02-11T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0273,1","-0303,1","10127,1","99999,9,10122,1",,"SYN04204301 46/// /2711 11273 21303 30122 40127=",
"04301099999","2018-02-11T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0274,1","-0304,1","10130,1","99999,9,10125,1",,"SYN04204301 46/// /2814 11274 21304 30125 40130=",
"04301099999","2018-02-11T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0271,1","-0303,1","10133,1","99999,9,10128,1",,"SYN04204301 46/// /2713 11271 21303 30128 40133=",
"04301099999","2018-02-11T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0266,1","-0301,1","10137,1","99999,9,10132,1",,"SYN04204301 46/// /2610 11266 21301 30132 40137=",
"04301099999","2018-02-11T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0268,1","-0301,1","10134,1","99999,9,10129,1",,"SYN04204301 46/// /2714 11268 21301 30129 40134=",
"04301099999","2018-02-11T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0082,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10133,1","99999,9,10128,1",,"SYN03604301 46/// /2916 29069 30128 40133=",
"04301099999","2018-02-11T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0255,1","-0305,1","10136,1","99999,9,10131,1",,"SYN04204301 46/// /2918 11255 21305 30131 40136=",
"04301099999","2018-02-11T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0258,1","-0298,1","10136,1","99999,9,10131,1",,"SYN04204301 46/// /2815 11258 21298 30131 40136=",
"04301099999","2018-02-11T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0265,1","-0300,1","10135,1","99999,9,10130,1",,"SYN04204301 46/// /2919 11265 21300 30130 40135=",
"04301099999","2018-02-11T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0267,1","-0300,1","10140,1","99999,9,10135,1",,"SYN04204301 46/// /2817 11267 21300 30135 40140=",
"04301099999","2018-02-11T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0260,1","-0304,1","10141,1","99999,9,10136,1",,"SYN04204301 46/// /2817 11260 21304 30136 40141=",
"04301099999","2018-02-11T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0263,1","-0298,1","10142,1","99999,9,10137,1",,"SYN04204301 46/// /2817 11263 21298 30137 40142=",
"04301099999","2018-02-11T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0261,1","-0302,1","10142,1","99999,9,10137,1",,"SYN04204301 46/// /2818 11261 21302 30137 40142=",
"04301099999","2018-02-11T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0251,1","-0293,1","10142,1","99999,9,10137,1",,"SYN04204301 46/// /2818 11251 21293 30137 40142=",
"04301099999","2018-02-11T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0246,1","-0286,1","10141,1","99999,9,10136,1",,"SYN04204301 46/// /2813 11246 21286 30136 40141=",
"04301099999","2018-02-12T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","999999,9,9,9","-0239,1","-0269,1","10136,1","99999,9,10131,1",,"SYN04204301 46/// /2716 11239 21269 30131 40136=",
"04301099999","2018-02-12T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0243,1","-0280,1","10132,1","99999,9,10127,1",,"SYN04204301 46/// /2713 11243 21280 30127 40132=",
"04301099999","2018-02-12T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0256,1","-0291,1","10132,1","99999,9,10127,1",,"SYN04204301 46/// /2910 11256 21291 30127 40132=",
"04301099999","2018-02-12T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0257,1","-0291,1","10127,1","99999,9,10122,1",,"SYN04204301 46/// /2911 11257 21291 30122 40127=",
"04301099999","2018-02-12T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0263,1","-0294,1","10124,1","99999,9,10119,1",,"SYN04204301 46/// /2911 11263 21294 30119 40124=",
"04301099999","2018-02-12T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0269,1","-0299,1","10123,1","99999,9,10118,1",,"SYN04204301 46/// /2913 11269 21299 30118 40123=",
"04301099999","2018-02-12T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0259,1","-0300,1","10124,1","99999,9,10119,1",,"SYN04204301 46/// /2813 11259 21300 30119 40124=",
"04301099999","2018-02-12T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0259,1","-0296,1","10122,1","99999,9,10117,1",,"SYN04204301 46/// /2812 11259 21296 30117 40122=",
"04301099999","2018-02-12T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0256,1","-0290,1","10127,1","99999,9,10122,1",,"SYN04204301 46/// /2911 11256 21290 30122 40127=",
"04301099999","2018-02-12T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0269,1","-0301,1","10128,1","99999,9,10123,1",,"SYN04204301 46/// /2807 11269 21301 30123 40128=",
"04301099999","2018-02-12T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0282,1","-0315,1","10128,1","99999,9,10123,1",,"SYN04204301 46/// /2604 11282 21315 30123 40128=",
"04301099999","2018-02-12T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0286,1","-0315,1","10129,1","99999,9,10124,1",,"SYN04204301 46/// /2303 11286 21315 30124 40129=",
"04301099999","2018-02-12T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0253,1","-0276,1","10126,1","99999,9,10121,1",,"SYN04204301 46/// /2604 11253 21276 30121 40126=",
"04301099999","2018-02-12T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0263,1","-0289,1","10130,1","99999,9,10125,1",,"SYN04204301 46/// /2405 11263 21289 30125 40130=",
"04301099999","2018-02-12T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0270,1","-0299,1","10130,1","99999,9,10125,1",,"SYN04204301 46/// /2403 11270 21299 30125 40130=",
"04301099999","2018-02-12T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0277,1","-0307,1","10131,1","99999,9,10126,1",,"SYN04204301 46/// /2705 11277 21307 30126 40131=",
"04301099999","2018-02-12T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0286,1","-0315,1","10136,1","99999,9,10131,1",,"SYN04204301 46/// /2602 11286 21315 30131 40136=",
"04301099999","2018-02-12T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10139,1","99999,9,10134,1",,"SYN03604301 46/// /2704 29076 30134 40139=",
"04301099999","2018-02-12T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0287,1","-0317,1","10143,1","99999,9,10138,1",,"SYN04204301 46/// /2604 11287 21317 30138 40143=",
