"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"04301099999","2017-08-01T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0044,1","+0026,1","10075,1","99999,9,10070,1",,"SYN04204301 46/// /1004 10044 20026 30070 40075=",
"04301099999","2017-08-01T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","090,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0048,1","+0028,1","10076,1","99999,9,10071,1",,"SYN04204301 46/// /0905 10048 20028 30071 40076=",
"04301099999","2017-08-01T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0039,1","+0018,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// /0703 10039 20018 30073 40078=",
"04301099999","2017-08-01T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0051,1","+0028,1","10077,1","99999,9,10072,1",,"SYN04204301 46/// /0702 10051 20028 30072 40077=",
"04301099999","2017-08-01T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0063,1","+0020,1","10077,1","99999,9,10072,1",,"SYN04204301 46/// /2603 10063 20020 30072 40077=",
"04301099999","2017-08-01T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0076,1","+0018,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// /2905 10076 20018 30073 40078=",
"04301099999","2017-08-01T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0056,1","+0015,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// /2808 10056 20015 30073 40078=",
"04301099999","2017-08-01T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0057,1","+0016,1","10083,1","99999,9,10078,1",,"SYN04204301 46/// /2811 10057 20016 30078 40083=",
"04301099999","2017-08-01T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0052,1","+0022,1","10084,1","99999,9,10079,1",,"SYN04204301 46/// /2912 10052 20022 30079 40084=",
"04301099999","2017-08-01T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0051,1","+0019,1","10084,1","99999,9,10079,1",,"SYN04204301 46/// /2810 10051 20019 30079 40084=",
"04301099999","2017-08-01T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0050,1","+0009,1","10086,1","99999,9,10081,1",,"SYN004BUFR",
"04301099999","2017-08-01T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0045,1","99999,9,9,9","999999,9,9,9","+0047,1","-0003,1","10093,1","99999,9,10088,1",,"SYN004BUFR",
"04301099999","2017-08-02T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0075,1","99999,9,9,9","999999,9,9,9","+0047,1","-0002,1","10094,1","99999,9,10089,1",,"SYN004BUFR",
"04301099999","2017-08-02T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0044,1","+0003,1","10094,1","99999,9,10089,1",,"SYN04204301 46/// /2813 10044 20003 30089 40094=",
"04301099999","2017-08-02T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0045,1","+0006,1","10092,1","99999,9,10087,1",,"SYN04204301 46/// /2811 10045 20006 30087 40092=",
"04301099999","2017-08-02T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0075,1","99999,9,9,9","999999,9,9,9","+0045,1","-0001,1","10091,1","99999,9,10086,1",,"SYN004BUFR",
"04301099999","2017-08-02T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0050,1","+0004,1","10090,1","99999,9,10085,1",,"SYN04204301 46/// /2815 10050 20004 30085 40090=",
"04301099999","2017-08-02T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0050,1","+0002,1","10089,1","99999,9,10084,1",,"SYN04204301 46/// /2817 10050 20002 30084 40089=",
"04301099999","2017-08-02T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0049,1","+0004,1","10092,1","99999,9,10087,1",,"SYN04204301 46/// /2818 10049 20004 30087 40092=",
"04301099999","2017-08-02T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0046,1","+0003,1","10094,1","99999,9,10089,1",,"SYN04204301 46/// /2817 10046 20003 30089 40094=",
"04301099999","2017-08-02T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0040,1","+0003,1","10093,1","99999,9,10088,1",,"SYN04204301 46/// /2813 10040 20003 30088 40093=",
"04301099999","2017-08-02T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0042,1","+0005,1","10094,1","99999,9,10089,1",,"SYN04204301 46/// /2915 10042 20005 30089 40094=",
"04301099999","2017-08-02T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0075,1","99999,9,9,9","999999,9,9,9","+0042,1","+0006,1","10094,1","99999,9,10089,1",,"SYN004BUFR",
"04301099999","2017-08-02T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0036,1","+0006,1","10095,1","99999,9,10090,1",,"SYN04204301 46/// /2810 10036 20006 30090 40095=",
"04301099999","2017-08-02T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0035,1","+0002,1","10094,1","99999,9,10089,1",,"SYN004BUFR",
"04301099999","2017-08-02T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0040,1","+0008,1","10090,1","99999,9,10085,1",,"SYN04204301 46/// /2907 10040 20008 30085 40090=",
"04301099999","2017-08-02T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","090,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0054,1","+0013,1","10083,1","99999,9,10078,1",,"SYN04204301 46/// /0903 10054 20013 30078 40083=",
"04301099999","2017-08-02T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","100,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0045,1","+0017,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// /1009 10045 20017 30073 40078=",
"04301099999","2017-08-02T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","100,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0063,1","+0023,1","10071,1","99999,9,10066,1",,"SYN04204301 46/// /1009 10063 20023 30066 40071=",
"04301099999","2017-08-02T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0065,1","+0020,1","10067,1","99999,9,10062,1",,"SYN04204301 46/// /1107 10065 20020 30062 40067=",
"04301099999","2017-08-02T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0057,1","+0018,1","10064,1","99999,9,10059,1",,"SYN04204301 46/// /1108 10057 20018 30059 40064=",
"04301099999","2017-08-02T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0055,1","+0025,1","10061,1","99999,9,10056,1",,"SYN04204301 46/// /1105 10055 20025 30056 40061=",
"04301099999","2017-08-02T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0046,1","+0024,1","10058,1","99999,9,10053,1",,"SYN04204301 46/// /0904 10046 20024 30053 40058=",
"04301099999","2017-08-02T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0045,1","+0015,1","10062,1","99999,9,10057,1",,"SYN04204301 46/// /2902 10045 20015 30057 40062=",
"04301099999","2017-08-02T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0056,1","-0005,1","10059,1","99999,9,10054,1",,"SYN04204301 46/// /2907 10056 21005 30054 40059=",
"04301099999","2017-08-02T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0049,1","-0007,1","10056,1","99999,9,10051,1",,"SYN04204301 46/// /2707 10049 21007 30051 40056=",
"04301099999","2017-08-03T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0053,1","-0004,1","10052,1","99999,9,10047,1",,"SYN04204301 46/// /2813 10053 21004 30047 40052=",
"04301099999","2017-08-03T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0053,1","+0001,1","10051,1","99999,9,10046,1",,"SYN04204301 46/// /2811 10053 20001 30046 40051=",
"04301099999","2017-08-03T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0052,1","+0003,1","10049,1","99999,9,10044,1",,"SYN04204301 46/// /2812 10052 20003 30044 40049=",
"04301099999","2017-08-03T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0050,1","+0004,1","10046,1","99999,9,10041,1",,"SYN04204301 46/// /2811 10050 20004 30041 40046=",
"04301099999","2017-08-03T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0050,1","+0005,1","10048,1","99999,9,10043,1",,"SYN04204301 46/// /2810 10050 20005 30043 40048=",
"04301099999","2017-08-03T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0048,1","+0009,1","10049,1","99999,9,10044,1",,"SYN04204301 46/// /2806 10048 20009 30044 40049=",
"04301099999","2017-08-03T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0051,1","+0012,1","10049,1","99999,9,10044,1",,"SYN04204301 46/// /2902 10051 20012 30044 40049=",
"04301099999","2017-08-03T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0059,1","+0010,1","10052,1","99999,9,10047,1",,"SYN04204301 46/// /1103 10059 20010 30047 40052=",
"04301099999","2017-08-03T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0050,1","+0015,1","10050,1","99999,9,10045,1",,"SYN04204301 46/// /1105 10050 20015 30045 40050=",
"04301099999","2017-08-03T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0050,1","+0013,1","10058,1","99999,9,10053,1",,"SYN04204301 46/// /2607 10050 20013 30053 40058=",
"04301099999","2017-08-03T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0037,1","+0012,1","10059,1","99999,9,10054,1",,"SYN04204301 46/// /2818 10037 20012 30054 40059=",
"04301099999","2017-08-03T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0038,1","+0013,1","10060,1","99999,9,10055,1",,"SYN04204301 46/// /2714 10038 20013 30055 40060=",
"04301099999","2017-08-03T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0036,1","+0011,1","10059,1","99999,9,10054,1",,"SYN04204301 46/// /2815 10036 20011 30054 40059=",
"04301099999","2017-08-03T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0039,1","+0018,1","10059,1","99999,9,10054,1",,"SYN04204301 46/// /2814 10039 20018 30054 40059=",
"04301099999","2017-08-03T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0029,1","+0014,1","10060,1","99999,9,10055,1",,"SYN04204301 46/// /2817 10029 20014 30055 40060=",
"04301099999","2017-08-03T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0026,1","+0014,1","10061,1","99999,9,10056,1",,"SYN04204301 46/// /2816 10026 20014 30056 40061=",
"04301099999","2017-08-03T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0027,1","+0012,1","10065,1","99999,9,10060,1",,"SYN04204301 46/// /2818 10027 20012 30060 40065=",
"04301099999","2017-08-03T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0030,1","+0012,1","10069,1","99999,9,10064,1",,"SYN04204301 46/// /2815 10030 20012 30064 40069=",
"04301099999","2017-08-03T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0020,1","+0014,1","10076,1","99999,9,10071,1",,"SYN04204301 46/// /2813 10020 20014 30071 40076=",
"04301099999","2017-08-03T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0017,1","+0010,1","10078,1","99999,9,10073,1",,"SYN04204301 46/// /2913 10017 20010 30073 40078=",
"04301099999","2017-08-03T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0017,1","+0008,1","10080,1","99999,9,10075,1",,"SYN04204301 46/// /2815 10017 20008 30075 40080=",
"04301099999","2017-08-03T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0019,1","+0009,1","10082,1","99999,9,10077,1",,"SYN04204301 46/// /2915 10019 20009 30077 40082=",
"04301099999","2017-08-03T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0024,1","+0009,1","10085,1","99999,9,10080,1",,"SYN04204301 46/// /2912 10024 20009 30080 40085=",
"04301099999","2017-08-03T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0024,1","+0011,1","10085,1","99999,9,10080,1",,"SYN04204301 46/// /2914 10024 20011 30080 40085=",
"04301099999","2017-08-04T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0017,1","+0007,1","10087,1","99999,9,10082,1",,"SYN04204301 46/// /2813 10017 20007 30082 40087=",
"04301099999","2017-08-04T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0018,1","+0008,1","10088,1","99999,9,10083,1",,"SYN04204301 46/// /2707 10018 20008 30083 40088=",
"04301099999","2017-08-04T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0017,1","+0007,1","10089,1","99999,9,10084,1",,"SYN04204301 46/// /2809 10017 20007 30084 40089=",
"04301099999","2017-08-04T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0013,1","+0004,1","10088,1","99999,9,10083,1",,"SYN04204301 46/// /2812 10013 20004 30083 40088=",
"04301099999","2017-08-04T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0017,1","+0004,1","10088,1","99999,9,10083,1",,"SYN04204301 46/// /2914 10017 20004 30083 40088=",
"04301099999","2017-08-04T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0012,1","+0003,1","10091,1","99999,9,10086,1",,"SYN04204301 46/// /2813 10012 20003 30086 40091=",
"04301099999","2017-08-04T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0012,1","+0005,1","10096,1","99999,9,10091,1",,"SYN04204301 46/// /2816 10012 20005 30091 40096=",
"04301099999","2017-08-04T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0015,1","+0003,1","10097,1","99999,9,10092,1",,"SYN04204301 46/// /2814 10015 20003 30092 40097=",
"04301099999","2017-08-04T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0014,1","+0002,1","10099,1","99999,9,10094,1",,"SYN04204301 46/// /2712 10014 20002 30094 40099=",
"04301099999","2017-08-04T09:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0013,1","-0005,1","10101,1","99999,9,10096,1",,"SYN04204301 46/// /2715 10013 21005 30096 40101=",
"04301099999","2017-08-04T10:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0016,1","-0010,1","10105,1","99999,9,10100,1",,"SYN04204301 46/// /2914 10016 21010 30100 40105=",
"04301099999","2017-08-04T11:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0010,1","-0006,1","10110,1","99999,9,10105,1",,"SYN04204301 46/// /2917 10010 21006 30105 40110=",
"04301099999","2017-08-04T12:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0010,1","-0005,1","10111,1","99999,9,10106,1",,"SYN04204301 46/// /2815 10010 21005 30106 40111=",
"04301099999","2017-08-04T13:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0006,1","-0007,1","10114,1","99999,9,10109,1",,"SYN04204301 46/// /2817 10006 21007 30109 40114=",
"04301099999","2017-08-04T14:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","290,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0004,1","-0010,1","10115,1","99999,9,10110,1",,"SYN04204301 46/// /2917 10004 21010 30110 40115=",
"04301099999","2017-08-04T15:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0002,1","-0009,1","10120,1","99999,9,10115,1",,"SYN04204301 46/// /2816 10002 21009 30115 40120=",
"04301099999","2017-08-04T16:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0003,1","-0008,1","10119,1","99999,9,10114,1",,"SYN04204301 46/// /2816 10003 21008 30114 40119=",
"04301099999","2017-08-04T17:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0006,1","-0007,1","10121,1","99999,9,10116,1",,"SYN04204301 46/// /2816 10006 21007 30116 40121=",
"04301099999","2017-08-04T18:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0006,1","-0010,1","10124,1","99999,9,10119,1",,"SYN04204301 46/// /2816 10006 21010 30119 40124=",
"04301099999","2017-08-04T19:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0011,1","-0013,1","10126,1","99999,9,10121,1",,"SYN04204301 46/// /2817 10011 21013 30121 40126=",
"04301099999","2017-08-04T20:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0005,1","-0011,1","10128,1","99999,9,10123,1",,"SYN04204301 46/// /2818 10005 21011 30123 40128=",
"04301099999","2017-08-04T21:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0005,1","-0009,1","10131,1","99999,9,10126,1",,"SYN04204301 46/// /2818 10005 21009 30126 40131=",
"04301099999","2017-08-04T22:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0002,1","-0011,1","10133,1","99999,9,10128,1",,"SYN04204301 46/// /2817 10002 21011 30128 40133=",
"04301099999","2017-08-04T23:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0005,1","-0009,1","10135,1","99999,9,10130,1",,"SYN04204301 46/// /2818 10005 21009 30130 40135=",
"04301099999","2017-08-05T00:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0006,1","-0010,1","10138,1","99999,9,10133,1",,"SYN04204301 46/// /2818 10006 21010 30133 40138=",
"04301099999","2017-08-05T01:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0007,1","-0011,1","10140,1","99999,9,10135,1",,"SYN04204301 46/// /2716 10007 21011 30135 40140=",
"04301099999","2017-08-05T02:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0008,1","-0011,1","10142,1","99999,9,10137,1",,"SYN04204301 46/// /2814 10008 21011 30137 40142=",
"04301099999","2017-08-05T03:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0008,1","-0010,1","10141,1","99999,9,10136,1",,"SYN04204301 46/// /2715 10008 21010 30136 40141=",
"04301099999","2017-08-05T04:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0009,1","-0009,1","10139,1","99999,9,10134,1",,"SYN04204301 46/// /2713 10009 21009 30134 40139=",
"04301099999","2017-08-05T05:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","270,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0008,1","-0010,1","10139,1","99999,9,10134,1",,"SYN04204301 46/// /2714 10008 21010 30134 40139=",
"04301099999","2017-08-05T06:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0006,1","-0013,1","10141,1","99999,9,10136,1",,"SYN04204301 46/// /2813 10006 21013 30136 40141=",
"04301099999","2017-08-05T07:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0008,1","-0013,1","10142,1","99999,9,10137,1",,"SYN04204301 46/// /2814 10008 21013 30137 40142=",
"04301099999","2017-08-05T08:00:00","4","83.65","-33.3666666","4.0","KAP MORRIS JESUP, GL","FM-12","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0008,1","-0011,1","10143,1","99999,9,10138,1",,"SYN04204301 46/// /2813 10008 21011 30138 40143=",
