DATE,TMP,DEW,SLP,WND_HD,WND_SPD
2018-07-06T20:00:00,"+0015","-0006","10048","320","0010"
2018-07-06T21:00:00,"+0023","+0005","10046","050","0015"
2018-07-06T22:00:00,"+0012","-0003","10046","070","0021"
2018-07-06T23:00:00,"+0023","+0003","10045","080","0036"
2018-07-07T00:00:00,"+0022","+0003","10046","070","0031"
2018-07-07T01:00:00,"+0021","+0003","10044","090","0031"
2018-07-07T02:00:00,"+0025","+0010","10041","090","0031"
2018-07-07T03:00:00,"+0022","+0007","10040","070","0031"
2018-07-07T04:00:00,"+0017","+0004","10036","070","0031"
2018-07-07T05:00:00,"+0023","+0005","10034","080","0041"
2018-07-07T06:00:00,"+0028","+0007","10033","090","0041"
2018-07-07T07:00:00,"+0023","+0000","10035","090","0036"
2018-07-07T08:00:00,"+0022","+0001","10035","070","0031"
2018-07-07T09:00:00,"+0027","+0003","10037","080","0026"
2018-07-07T10:00:00,"+0026","+0002","10037","070","0026"
2018-07-07T11:00:00,"+0027","+0006","10038","070","0021"
2018-07-07T12:00:00,"+0022","+0003","10037","060","0026"
2018-07-07T13:00:00,"+0017","+0002","10037","070","0036"
2018-07-07T14:00:00,"+0017","+0002","10035","060","0031"
2018-07-07T15:00:00,"+0012","+0002","10033","070","0036"
2018-07-07T16:00:00,"+0012","+0002","10031","080","0036"
2018-07-07T17:00:00,"+0011","-0001","10029","030","0015"
2018-07-07T18:00:00,"+0012","+0000","10027","060","0026"
2018-07-07T19:00:00,"+0012","+0002","10024","050","0021"
2018-07-07T20:00:00,"+0012","+0005","10019","060","0026"
2018-07-07T21:00:00,"+0007","+0001","10018","040","0021"
2018-07-07T22:00:00,"+0005","+0001","10014","050","0021"
2018-07-07T23:00:00,"+0000","-0001","10013","030","0015"
2018-07-08T00:00:00,"-0002","-0003","10011","020","0015"
2018-07-08T01:00:00,"-0003","-0004","10007","030","0015"
2018-07-08T02:00:00,"-0005","-0005","10003","030","0015"
2018-07-08T03:00:00,"+0000","-0001","10001","270","0005"
2018-07-08T04:00:00,"-0005","-0006","09996","300","0015"
2018-07-08T05:00:00,"-0001","-0005","09995","330","0010"
2018-07-08T06:00:00,"-0002","-0006","09991","310","0015"
2018-07-08T07:00:00,"+0001","-0003","09990","030","0010"
2018-07-08T08:00:00,"+0006","-0003","09988","290","0015"
2018-07-08T09:00:00,"+0008","-0004","09988","310","0036"
2018-07-08T10:00:00,"+0004","-0005","09987","290","0031"
2018-07-08T11:00:00,"+0021","+0003","09983","280","0031"
2018-07-08T12:00:00,"+0050","-0002","09979","270","0026"
2018-07-08T13:00:00,"+0066","-0011","09973","030","0010"
2018-07-08T21:00:00,"+0022","+0009","09923","080","0041"
2018-07-09T00:00:00,"+0022","+0003","09909","060","0036"
2018-07-09T03:00:00,"+0022","+0007","09895","080","0031"
2018-07-09T05:00:00,"+0020","+0004","09891","060","0015"
2018-07-09T06:00:00,"+0020","+0001","09889","050","0015"
2018-07-09T07:00:00,"+0022","+0004","09890","050","0015"
2018-07-09T08:00:00,"+0022","+0003","09888","010","0010"
2018-07-09T09:00:00,"+0019","+0001","09889","310","0010"
2018-07-09T10:00:00,"+0026","+0003","09890","300","0015"
2018-07-09T11:00:00,"+0024","+0004","09890","010","0010"
2018-07-09T12:00:00,"+0025","+0007","09890","050","0015"
2018-07-09T13:00:00,"+0027","+0011","09891","060","0021"
2018-07-09T15:00:00,"+0033","+0013","09889","060","0015"
2018-07-09T16:00:00,"+0035","+0015","09887","070","0021"
2018-07-09T17:00:00,"+0032","+0012","09887","080","0021"
2018-07-09T18:00:00,"+9999","+9999","09887","060","0021"
2018-07-09T19:00:00,"+0032","+0014","09888","090","0026"
2018-07-09T20:00:00,"+0033","+0008","09888","070","0026"
2018-07-09T21:00:00,"+0029","+0006","09887","070","0036"
2018-07-10T00:00:00,"+0052","+0015","09886","090","0046"
2018-07-10T01:00:00,"+0049","+0001","09885","080","0031"
2018-07-10T02:00:00,"+0056","+0009","09883","080","0046"
2018-07-10T03:00:00,"+0040","+0008","09881","070","0041"
2018-07-10T04:00:00,"+0045","+0015","09880","090","0041"
2018-07-10T05:00:00,"+0042","+0010","09880","070","0031"
2018-07-10T06:00:00,"+0045","+0013","09878","090","0031"
2018-07-10T07:00:00,"+0047","+0006","09879","080","0036"
2018-07-10T08:00:00,"+0049","+0015","09879","070","0031"
2018-07-10T09:00:00,"+0039","+0009","09880","090","0036"
2018-07-10T10:00:00,"+0031","+0008","09878","090","0036"
2018-07-10T11:00:00,"+0034","+0008","09884","280","0046"
2018-07-10T12:00:00,"+0028","-0001","09893","290","0036"
2018-07-10T13:00:00,"+0046","+0002","09901","330","0005"
2018-07-10T14:00:00,"+0055","+0000","09909","270","0046"
2018-07-10T15:00:00,"+0049","+0003","09919","270","0057"
2018-07-10T16:00:00,"+0043","+0008","09924","270","0046"
2018-07-10T17:00:00,"+0036","+0003","09923","280","0026"
2018-07-10T18:00:00,"+0044","+0003","09925","340","0010"
2018-07-10T19:00:00,"+0043","+0008","09929","090","0021"
2018-07-10T20:00:00,"+0054","+0005","09932","100","0010"
2018-07-10T21:00:00,"+0056","+0009","09934","080","0021"
2018-07-10T22:00:00,"+0050","+0013","09936","070","0010"
2018-07-10T23:00:00,"+0056","-0011","09943","340","0005"
2018-07-11T00:00:00,"+0049","+0014","09942","100","0041"
2018-07-11T01:00:00,"+0029","+0008","09941","070","0036"
2018-07-11T02:00:00,"+0032","+0014","09942","080","0041"
2018-07-11T03:00:00,"+0033","+0008","09946","040","0005"
2018-07-11T04:00:00,"+0034","+0009","09944","100","0031"
2018-07-11T05:00:00,"+0030","+0005","09943","080","0036"
2018-07-11T06:00:00,"+0028","+0002","09947","040","0015"
2018-07-11T07:00:00,"+0021","+0002","09955","280","0026"
2018-07-11T08:00:00,"+0020","+0004","09957","280","0041"
2018-07-11T09:00:00,"+0018","+0002","09961","270","0031"
2018-07-11T10:00:00,"+0034","-0001","09963","300","0026"
2018-07-11T11:00:00,"+0036","+0008","09965","090","0026"
2018-07-11T12:00:00,"+0034","+0004","09967","050","0026"
2018-07-11T13:00:00,"+0025","-0001","09973","020","0021"
2018-07-11T14:00:00,"+0022","+0003","09987","270","0057"
2018-07-11T15:00:00,"+0028","+0008","09992","280","0036"
2018-07-11T16:00:00,"+0030","+0002","09992","280","0031"
2018-07-11T17:00:00,"+0035","+0000","09993","290","0026"
2018-07-11T18:00:00,"+0039","+0000","09998","320","0015"
2018-07-11T19:00:00,"+0051","-0020","10002","280","0021"
2018-07-11T20:00:00,"+0048","-0017","10004","280","0026"
2018-07-11T21:00:00,"+0042","-0022","10007","290","0021"
2018-07-11T22:00:00,"+0035","-0021","10010","310","0021"
2018-07-11T23:00:00,"+0031","-0015","10013","270","0036"
2018-07-12T00:00:00,"+0028","-0018","10016","290","0036"
2018-07-12T01:00:00,"+0031","-0015","10017","280","0026"
2018-07-12T02:00:00,"+0028","-0018","10019","280","0031"
2018-07-12T03:00:00,"+0029","-0017","10020","280","0041"
2018-07-12T04:00:00,"+0033","-0019","10022","270","0031"
2018-07-12T05:00:00,"+0024","-0002","10027","280","0031"
2018-07-12T06:00:00,"+0026","+0005","10028","100","0026"
2018-07-12T07:00:00,"+0021","+0000","10029","100","0036"
2018-07-12T08:00:00,"+0028","+0012","10028","110","0031"
2018-07-12T09:00:00,"+0038","+0012","10025","100","0041"
2018-07-12T10:00:00,"+0041","+0004","10024","090","0031"
2018-07-12T11:00:00,"+0041","+0004","10021","200","0041"
2018-07-12T12:00:00,"+0046","-0016","10021","220","0026"
2018-07-12T13:00:00,"+0031","+0000","10019","270","0036"
2018-07-12T14:00:00,"+0035","-0002","10014","210","0057"
2018-07-12T15:00:00,"+0028","-0003","10013","270","0036"
2018-07-12T16:00:00,"+0027","-0006","10011","280","0026"
2018-07-12T17:00:00,"+0022","-0001","10010","290","0021"
2018-07-12T18:00:00,"+0033","-0009","10007","290","0026"
2018-07-12T19:00:00,"+0034","-0003","10006","290","0026"
2018-07-12T20:00:00,"+0030","-0014","10005","270","0031"
2018-07-12T21:00:00,"+0032","-0008","10003","280","0036"
2018-07-12T22:00:00,"+0030","-0012","10002","290","0041"
2018-07-12T23:00:00,"+0026","-0016","10003","280","0031"
2018-07-13T00:00:00,"+0028","-0014","10004","260","0036"
2018-07-13T01:00:00,"+0026","-0012","10005","280","0041"
2018-07-13T02:00:00,"+0023","-0013","10006","280","0031"
2018-07-13T03:00:00,"+0024","-0012","10005","300","0031"
2018-07-13T04:00:00,"+0032","-0014","10006","280","0031"
2018-07-13T05:00:00,"+0033","-0009","10005","360","0010"
2018-07-13T06:00:00,"+0035","-0011","10006","090","0021"
2018-07-13T07:00:00,"+0041","-0007","10008","330","0015"
2018-07-13T08:00:00,"+0027","-0013","10011","280","0026"
2018-07-13T09:00:00,"+0019","-0007","10014","280","0046"
2018-07-13T10:00:00,"+0017","-0004","10015","290","0051"
2018-07-13T11:00:00,"+0017","-0002","10018","280","0057"
2018-07-13T12:00:00,"+0015","-0001","10021","280","0067"
2018-07-13T13:00:00,"+0018","+0000","10022","280","0057"
2018-07-13T14:00:00,"+0020","+0002","10023","280","0051"
2018-07-13T15:00:00,"+0014","+0001","10024","280","0072"
2018-07-13T16:00:00,"+0009","-0001","10027","270","0077"
2018-07-13T17:00:00,"+0008","-0002","10028","280","0082"
2018-07-13T18:00:00,"+0010","+0001","10031","280","0062"
2018-07-13T19:00:00,"+0020","-0003","10030","280","0057"
2018-07-13T20:00:00,"+0017","-0004","10028","280","0057"
2018-07-13T21:00:00,"+0015","-0004","10027","280","0057"
2018-07-13T22:00:00,"+0011","-0007","10029","260","0031"
2018-07-13T23:00:00,"+0010","-0003","10027","270","0026"
2018-07-14T00:00:00,"+0012","-0003","10027","280","0036"
2018-07-14T01:00:00,"+0009","+0000","10027","260","0031"
2018-07-14T02:00:00,"+0012","+0003","10024","270","0031"
2018-07-14T03:00:00,"+0013","-0002","10022","280","0041"
2018-07-14T04:00:00,"+0008","-0001","10019","280","0036"
2018-07-14T05:00:00,"+0007","+0000","10019","300","0015"
2018-07-14T06:00:00,"+0004","+0000","10019","270","0015"
2018-07-14T07:00:00,"+0005","+0001","10019","270","0021"
2018-07-14T08:00:00,"+0007","+0004","10020","280","0026"
2018-07-14T09:00:00,"+9999","+9999","10021","280","0036"
2018-07-14T10:00:00,"+0006","+0000","10023","270","0036"
2018-07-14T11:00:00,"+0006","-0001","10024","280","0031"
2018-07-14T12:00:00,"+0007","+0001","10025","280","0036"
2018-07-14T13:00:00,"+0006","+0000","10028","280","0031"
2018-07-14T14:00:00,"+0005","-0004","10031","280","0026"
2018-07-14T15:00:00,"+0005","-0004","10034","290","0026"
2018-07-14T16:00:00,"+0008","-0001","10037","290","0026"
2018-07-14T17:00:00,"+0009","-0001","10039","270","0021"
2018-07-14T18:00:00,"+0007","-0002","10043","270","0026"
2018-07-14T19:00:00,"+0005","-0004","10048","270","0026"
2018-07-14T20:00:00,"+0008","-0004","10052","270","0026"
2018-07-14T21:00:00,"+0005","-0004","10055","280","0021"
2018-07-14T22:00:00,"+0006","-0004","10060","290","0021"
2018-07-14T23:00:00,"+0007","-0005","10065","300","0010"
2018-07-15T00:00:00,"+0010","-0006","10067","300","0010"
2018-07-15T01:00:00,"+0012","-0007","10069","020","0010"
2018-07-15T02:00:00,"+0010","-0005","10071","060","0026"
2018-07-15T03:00:00,"+0010","-0003","10070","070","0031"
2018-07-15T04:00:00,"+0012","-0004","10069","080","0036"
2018-07-15T05:00:00,"+0014","-0008","10068","090","0036"
2018-07-15T06:00:00,"+0017","-0009","10068","080","0036"
2018-07-15T07:00:00,"+0015","-0003","10068","060","0031"
2018-07-15T08:00:00,"+0020","-0013","10069","080","0031"
2018-07-15T09:00:00,"+0017","-0004","10068","080","0041"
2018-07-15T10:00:00,"+0027","-0002","10067","090","0046"
2018-07-15T11:00:00,"+0026","+0002","10067","090","0041"
2018-07-15T12:00:00,"+0034","+0004","10066","090","0036"
2018-07-15T13:00:00,"+9999","+9999","10064","060","0031"
2018-07-15T14:00:00,"+0025","+0001","10063","090","0036"
2018-07-15T15:00:00,"+0027","+0007","10061","090","0041"
2018-07-15T16:00:00,"+0026","+0008","10059","090","0036"
2018-07-15T17:00:00,"+0025","+0009","10056","050","0031"
2018-07-15T18:00:00,"+0014","+0005","10056","070","0036"
2018-07-15T19:00:00,"+0014","+0005","10054","090","0041"
2018-07-15T20:00:00,"+0016","+0006","10053","080","0036"
2018-07-15T21:00:00,"+0015","+0006","10050","090","0041"
2018-07-15T22:00:00,"+0015","+0006","10049","080","0031"
2018-07-15T23:00:00,"+0014","+0004","10048","090","0041"
2018-07-16T00:00:00,"+0007","-0002","10047","080","0046"
2018-07-16T01:00:00,"+0002","-0004","10049","070","0051"
2018-07-16T02:00:00,"-0004","-0008","10049","070","0046"
2018-07-16T03:00:00,"-0003","-0007","10049","070","0041"
2018-07-16T04:00:00,"-0006","-0010","10048","070","0051"
2018-07-16T05:00:00,"-0008","-0011","10048","070","0046"
2018-07-16T06:00:00,"-0008","-0011","10049","070","0046"
2018-07-16T07:00:00,"-0009","-0010","10052","070","0046"
2018-07-16T08:00:00,"-0014","-0015","10058","060","0041"
2018-07-16T09:00:00,"-0015","-0018","10059","070","0041"
2018-07-16T10:00:00,"-0016","-0019","10061","050","0036"
2018-07-16T11:00:00,"-0015","-0018","10065","070","0036"
2018-07-16T12:00:00,"-0012","-0016","10068","060","0031"
2018-07-16T13:00:00,"-0009","-0016","10067","070","0041"
2018-07-16T14:00:00,"-0007","-0013","10067","070","0046"
2018-07-16T15:00:00,"-0010","-0014","10072","050","0036"
2018-07-16T16:00:00,"-0008","-0014","10073","070","0041"
2018-07-16T17:00:00,"-0008","-0014","10073","060","0036"
2018-07-16T18:00:00,"-0012","-0015","10075","060","0036"
2018-07-16T19:00:00,"-0011","-0012","10079","060","0031"
2018-07-16T20:00:00,"-0016","-0017","10081","070","0041"
2018-07-16T21:00:00,"-0020","-0023","10083","070","0046"
2018-07-16T22:00:00,"-0020","-0023","10084","070","0036"
2018-07-16T23:00:00,"-0022","-0025","10086","070","0036"
2018-07-17T00:00:00,"-0023","-0026","10088","070","0046"
2018-07-17T01:00:00,"-0024","-0025","10090","070","0041"
2018-07-17T02:00:00,"-0028","-0029","10091","070","0041"
2018-07-17T03:00:00,"-0027","-0030","10091","070","0046"
2018-07-17T04:00:00,"-0024","-0027","10092","080","0046"
2018-07-17T05:00:00,"-0021","-0024","10094","070","0046"
2018-07-17T06:00:00,"-0020","-0023","10095","070","0041"
2018-07-17T07:00:00,"-0017","-0021","10097","070","0046"
2018-07-17T08:00:00,"-0017","-0021","10099","999","0000"
2018-07-17T09:00:00,"-0014","-0018","10100","999","0000"
2018-07-17T10:00:00,"-0011","-0016","10101","080","0046"
2018-07-17T11:00:00,"-0007","-0013","10102","070","0041"
2018-07-17T12:00:00,"-0006","-0012","10104","999","0000"
2018-07-17T13:00:00,"-0006","-0012","10102","999","0000"
2018-07-17T14:00:00,"-0005","-0012","10104","999","0000"
2018-07-17T15:00:00,"-0005","-0012","10106","999","0000"
2018-07-17T16:00:00,"-0005","-0011","10107","050","0026"
2018-07-17T17:00:00,"-0005","-0012","10107","070","0026"
2018-07-17T18:00:00,"-0005","-0012","10107","060","0026"
2018-07-17T19:00:00,"-0003","-0011","10108","060","0031"
2018-07-17T20:00:00,"-0004","-0010","10107","060","0036"
2018-07-17T21:00:00,"-0004","-0012","10109","070","0031"
2018-07-17T22:00:00,"-0004","-0012","10109","070","0031"
2018-07-17T23:00:00,"-0002","-0009","10109","070","0036"
2018-07-18T00:00:00,"-0002","-0009","10110","070","0026"
2018-07-18T01:00:00,"-0003","-0009","10110","080","0051"
2018-07-18T02:00:00,"-0003","-0010","10109","070","0031"
2018-07-18T03:00:00,"-0003","-0010","10107","080","0057"
2018-07-18T04:00:00,"-0004","-0011","10107","080","0062"
2018-07-18T05:00:00,"+0000","-0007","10106","080","0036"
2018-07-18T06:00:00,"-0001","-0008","10107","060","0031"
2018-07-18T07:00:00,"-0002","-0012","10107","070","0031"
2018-07-18T08:00:00,"+0000","-0008","10109","070","0036"
2018-07-18T09:00:00,"+0001","-0009","10109","080","0036"
2018-07-18T10:00:00,"+0004","-0006","10108","070","0041"
2018-07-18T11:00:00,"+0001","-0009","10108","070","0036"
2018-07-18T12:00:00,"+0006","-0003","10108","070","0041"
2018-07-18T13:00:00,"+0004","-0006","10108","070","0041"
2018-07-18T14:00:00,"+0003","-0006","10109","060","0026"
2018-07-18T15:00:00,"+0002","-0008","10111","040","0015"
2018-07-18T16:00:00,"+0003","-0007","10112","030","0010"
2018-07-18T17:00:00,"+0004","-0005","10111","050","0021"
2018-07-18T18:00:00,"+0007","-0003","10111","060","0026"
2018-07-18T19:00:00,"+0006","-0004","10110","070","0021"
2018-07-18T20:00:00,"+0005","-0005","10110","060","0026"
2018-07-18T21:00:00,"+0006","-0003","10109","060","0026"
2018-07-18T22:00:00,"+0001","-0006","10109","060","0031"
2018-07-18T23:00:00,"+0003","-0003","10108","070","0031"
2018-07-19T00:00:00,"+0001","-0006","10107","070","0031"
2018-07-19T01:00:00,"+0003","-0004","10105","080","0036"
2018-07-19T02:00:00,"+0002","-0004","10104","080","0031"
2018-07-19T03:00:00,"+0000","-0006","10104","070","0026"
2018-07-19T04:00:00,"+0002","-0005","10102","080","0036"
2018-07-19T05:00:00,"+0000","-0006","10101","070","0026"
2018-07-19T06:00:00,"+0001","-0006","10098","070","0031"
2018-07-19T07:00:00,"+0002","-0006","10098","080","0036"
2018-07-19T08:00:00,"+0005","-0005","10096","070","0041"
2018-07-19T09:00:00,"+0004","-0006","10095","080","0041"
2018-07-19T10:00:00,"+0007","-0005","10094","080","0041"
2018-07-19T11:00:00,"+0009","-0003","10092","080","0041"
2018-07-19T12:00:00,"+0004","-0009","10091","070","0041"
2018-07-19T13:00:00,"+0007","-0006","10089","070","0036"
2018-07-19T14:00:00,"+0007","-0005","10087","070","0036"
2018-07-19T15:00:00,"+0000","-0006","10083","070","0046"
2018-07-19T16:00:00,"+0004","-0006","10082","060","0031"
2018-07-19T17:00:00,"-0005","-0008","10079","070","0031"
2018-07-19T18:00:00,"-0007","-0008","10075","060","0031"
2018-07-19T19:00:00,"-0006","-0007","10073","070","0031"
2018-07-19T20:00:00,"-0010","-0011","10069","070","0031"
2018-07-19T21:00:00,"-0009","-0010","10068","080","0036"
2018-07-19T22:00:00,"-0013","-0014","10064","070","0036"
2018-07-19T23:00:00,"-0015","-0016","10059","070","0041"
2018-07-20T00:00:00,"-0015","-0016","10055","080","0062"
2018-07-20T01:00:00,"-0018","-0019","10050","999","0000"
2018-07-20T02:00:00,"-0020","-0023","10047","999","0000"
2018-07-20T03:00:00,"-0019","-0022","10042","999","0000"
2018-07-20T04:00:00,"+9999","+9999","10037","999","0000"
2018-07-20T05:00:00,"-0019","-0022","10034","999","0000"
2018-07-20T06:00:00,"-0017","-0021","10028","999","0000"
2018-07-20T07:00:00,"-0010","-0014","10025","070","0041"
2018-07-20T08:00:00,"-0009","-0012","10020","080","0057"
2018-07-20T09:00:00,"-0002","-0006","10018","070","0036"
2018-07-20T10:00:00,"+0001","-0006","10014","060","0031"
2018-07-20T11:00:00,"+0010","+0001","10012","080","0041"
2018-07-20T12:00:00,"+0010","+0000","10008","080","0046"
2018-07-20T13:00:00,"+0009","-0003","10006","070","0041"
2018-07-20T14:00:00,"+0018","+0003","10004","070","0041"
2018-07-20T15:00:00,"+0019","+0006","10001","070","0041"
2018-07-20T16:00:00,"+0025","+0010","09996","080","0041"
2018-07-20T17:00:00,"+0025","+0009","09995","080","0036"
2018-07-20T18:00:00,"+0030","+0010","09993","090","0041"
2018-07-20T19:00:00,"+0033","+0012","09990","090","0051"
2018-07-20T20:00:00,"+0036","+0015","09988","080","0046"
2018-07-20T21:00:00,"+0029","+0013","09987","080","0036"
2018-07-20T22:00:00,"+0028","+0010","09986","090","0036"
2018-07-20T23:00:00,"+0020","+0008","09984","090","0036"
2018-07-21T00:00:00,"+0012","+0002","09983","080","0036"
2018-07-21T01:00:00,"+0009","-0003","09980","080","0041"
2018-07-21T02:00:00,"+0007","-0005","09978","080","0046"
2018-07-21T03:00:00,"+0010","-0002","09978","080","0031"
2018-07-21T04:00:00,"+0008","-0004","09978","080","0036"
2018-07-21T05:00:00,"+0008","-0005","09979","070","0036"
2018-07-21T06:00:00,"+0011","-0002","09980","060","0026"
2018-07-21T07:00:00,"+0011","-0007","09982","070","0021"
2018-07-21T08:00:00,"+0018","-0003","09987","340","0010"
2018-07-21T09:00:00,"+0019","+0001","09988","290","0036"
2018-07-21T10:00:00,"+0026","+0002","09990","300","0051"
2018-07-21T11:00:00,"+0025","-0001","09993","290","0036"
2018-07-21T12:00:00,"+0026","+0002","09997","030","0010"
2018-07-21T13:00:00,"+0033","+0000","09998","280","0010"
2018-07-21T14:00:00,"+0040","+0008","09997","360","0010"
2018-07-21T15:00:00,"+0037","+0007","09999","270","0026"
2018-07-21T16:00:00,"+0029","+0005","10000","310","0021"
2018-07-21T17:00:00,"+0026","-0002","10003","300","0021"
2018-07-21T18:00:00,"+0022","+0003","10011","290","0031"
2018-07-21T19:00:00,"+0017","+0002","10021","280","0057"
2018-07-21T20:00:00,"+0022","+0003","10029","270","0046"
2018-07-21T21:00:00,"+0046","+0003","10037","260","0041"
2018-07-21T22:00:00,"+0054","+0005","10041","270","0026"
2018-07-21T23:00:00,"+0035","+0002","10048","280","0036"
2018-07-22T00:00:00,"+0044","+0009","10048","250","0010"
2018-07-22T01:00:00,"+0058","+0022","10050","010","0005"
2018-07-22T02:00:00,"+0046","+0009","10053","290","0031"
2018-07-22T03:00:00,"+0039","+0009","10054","280","0046"
2018-07-22T04:00:00,"+0037","+0011","10055","280","0026"
2018-07-22T05:00:00,"+0036","+0011","10056","320","0021"
2018-07-22T06:00:00,"+0034","+0009","10058","280","0015"
2018-07-22T07:00:00,"+0031","+0005","10058","040","0010"
2018-07-22T08:00:00,"+0036","+0010","10056","070","0026"
2018-07-22T09:00:00,"+0045","+0018","10052","080","0041"
2018-07-22T10:00:00,"+0028","+0010","10051","070","0036"
2018-07-22T11:00:00,"+0028","+0007","10050","070","0031"
2018-07-22T12:00:00,"+0045","+0015","10047","090","0031"
2018-07-22T13:00:00,"+0047","+0015","10044","080","0036"
2018-07-22T14:00:00,"+0024","+0009","10042","080","0036"
2018-07-22T15:00:00,"+0020","+0002","10040","070","0041"
2018-07-22T16:00:00,"+0020","+0005","10039","070","0041"
2018-07-22T17:00:00,"+0019","+0004","10037","070","0051"
2018-07-22T18:00:00,"+0019","+0004","10039","060","0051"
2018-07-22T19:00:00,"+0014","-0001","10039","070","0062"
2018-07-22T20:00:00,"+0011","-0004","10040","070","0057"
2018-07-22T21:00:00,"+0008","-0004","10044","070","0051"
2018-07-22T22:00:00,"+0007","-0006","10048","070","0046"
2018-07-22T23:00:00,"-0002","-0005","10053","060","0046"
2018-07-23T00:00:00,"-0004","-0010","10057","070","0051"
2018-07-23T01:00:00,"-0013","-0014","10062","070","0046"
2018-07-23T02:00:00,"-0018","-0019","10064","090","0041"
2018-07-23T03:00:00,"-0021","-0022","10071","050","0031"
2018-07-23T04:00:00,"-0021","-0024","10076","010","0015"
2018-07-23T05:00:00,"-0017","-0024","10085","290","0021"
2018-07-23T06:00:00,"-0012","-0013","10092","290","0046"
2018-07-23T07:00:00,"-0006","-0006","10097","270","0051"
2018-07-23T08:00:00,"-0002","-0002","10101","270","0062"
2018-07-23T09:00:00,"+0003","+0002","10104","270","0051"
2018-07-23T10:00:00,"+0011","-0002","10110","280","0062"
2018-07-23T11:00:00,"+0013","+0000","10114","280","0072"
2018-07-23T12:00:00,"+0011","-0002","10119","280","0062"
2018-07-23T13:00:00,"+0010","-0003","10122","280","0051"
2018-07-23T14:00:00,"+0012","-0003","10121","280","0046"
2018-07-23T15:00:00,"+0013","+0000","10121","280","0041"
2018-07-23T16:00:00,"+0013","-0002","10120","270","0051"
2018-07-23T17:00:00,"+0014","-0002","10120","260","0041"
2018-07-23T18:00:00,"+0014","-0002","10120","270","0041"
2018-07-23T19:00:00,"+0013","+0000","10118","270","0041"
2018-07-23T20:00:00,"+0011","-0001","10120","290","0026"
2018-07-23T21:00:00,"+0013","-0003","10121","290","0021"
2018-07-23T22:00:00,"+0011","-0005","10118","300","0005"
2018-07-23T23:00:00,"+0018","-0006","10116","280","0010"
2018-07-24T00:00:00,"+0007","-0006","10113","020","0015"
2018-07-24T01:00:00,"+0002","-0005","10111","060","0015"
2018-07-24T02:00:00,"+0002","-0004","10105","070","0026"
2018-07-24T03:00:00,"+0002","-0004","10101","060","0026"
2018-07-24T04:00:00,"+0003","-0004","10099","070","0026"
2018-07-24T05:00:00,"+0005","-0002","10095","080","0026"
2018-07-24T06:00:00,"+0002","-0005","10091","070","0031"
2018-07-24T07:00:00,"+0003","-0003","10090","070","0031"
2018-07-24T08:00:00,"+0004","-0002","10087","070","0036"
2018-07-24T09:00:00,"+0004","-0002","10083","070","0036"
2018-07-24T10:00:00,"+0007","+0003","10081","080","0046"
2018-07-24T11:00:00,"+0006","+0002","10078","070","0051"
2018-07-24T12:00:00,"+0006","+0002","10074","080","0046"
2018-07-24T13:00:00,"+0006","+0000","10069","080","0046"
2018-07-24T14:00:00,"+0007","+0000","10066","070","0051"
2018-07-24T15:00:00,"+0006","+0000","10060","060","0057"
2018-07-24T16:00:00,"+0008","+0004","10056","080","0051"
2018-07-24T17:00:00,"+0010","+0004","10051","080","0062"
2018-07-24T18:00:00,"+0016","+0009","10048","080","0057"
2018-07-24T19:00:00,"+9999","+9999","10044","080","0051"
2018-07-24T20:00:00,"+0008","+0005","10038","080","0062"
2018-07-24T21:00:00,"+0006","+0006","10034","080","0067"
2018-07-24T22:00:00,"+0005","+0004","10028","070","0077"
2018-07-24T23:00:00,"+0006","+0005","10027","070","0072"
2018-07-25T00:00:00,"+0008","+0004","10025","080","0062"
2018-07-25T01:00:00,"+0010","+0004","10021","080","0067"
2018-07-25T02:00:00,"+0010","+0004","10020","080","0072"
2018-07-25T03:00:00,"+0005","+0004","10019","080","0088"
2018-07-25T04:00:00,"+0004","+0004","10019","080","0072"
2018-07-25T05:00:00,"+0008","+0007","10020","080","0088"
2018-07-25T06:00:00,"+0006","+0005","10019","080","0088"
2018-07-25T07:00:00,"+0006","+0005","10019","075,0082"
2018-07-25T08:00:00,"+0007","+0004","10022","080","0062"
2018-07-25T09:00:00,"+0004","+0003","10026","080","0072"
2018-07-25T10:00:00,"+0003","+0003","10031","080","0077"
2018-07-25T11:00:00,"+0002","-0001","10035","070","0072"
2018-07-25T12:00:00,"+0001","+0000","10038","070","0072"
2018-07-25T13:00:00,"+0001","+0000","10041","070","0067"
2018-07-25T14:00:00,"+0000","-0001","10044","070","0067"
2018-07-25T15:00:00,"+0000","+0000","10045","070","0067"
2018-07-25T16:00:00,"+0001","+0000","10047","070","0062"
2018-07-25T17:00:00,"+0001","-0002","10050","060","0057"
2018-07-25T18:00:00,"+0002","-0001","10053","060","0051"
2018-07-25T19:00:00,"+0002","-0001","10055","060","0041"
2018-07-25T20:00:00,"-0001","-0002","10059","020","0021"
2018-07-25T21:00:00,"-0001","-0001","10061","020","0015"
2018-07-25T23:00:00,"+9999","+9999","10065","310","0010"
2018-07-26T00:00:00,"-0002","-0002","10067","310","0010"
2018-07-26T01:00:00,"-0001","-0001","10068","310","0010"
2018-07-26T02:00:00,"-0001","-0001","10067","300","0010"
2018-07-26T03:00:00,"-0002","-0002","10065","290","0010"
2018-07-26T04:00:00,"-0002","-0002","10064","280","0015"
2018-07-26T05:00:00,"-0003","-0003","10064","290","0021"
